alter_name,copyright_year,description,duration,genre,high,img,low,medium,name,origin,id
Sự Thật Cấm Khu,2016,"
                  Inside Or Outside 2016 nói về Vợ Âu Giám, Nam Phương hạ sinh một đứa bé vốn không thuộc về anh ta, anh ta chắc chắn bị cắm sừng, vốn muốn điều tra minh bạch lai lịch của đứa con, nhưng lại gặp phải sát thủ đòi mạng, giữa ban ngày kinh hoàng phát hiện tất cả đều là âm mưu của vợ và nhân tình của cô ta. Tạ Thiên Hữu ở tù oan 5 năm, bắt đầu hành động báo thù Âu Giám, quyết định dùng chỉ số IQ cao để phạm tội, nhằm giành lại tất cả những thứ vốn dĩ thuộc về mình. Trong lúc Phí Hâm đang điều tra, Âu Giám và nhân viên mới vào Đường Thiền nảy sinh mối quan hệ tế nhị, cùng lúc đó Nam Phương phát hiện người bạn tốt luôn bất bình vì sự biểu đạt bản thân - Thẩm Gia Mỹ, lại là vợ cũ của Âu Giám. Với việc đối kháng lại kẻ giết người, với hành động của vợ, với việc bất ngờ gặp gỡ nữ nhân viên, cùng vợ cũ tương phùng, Âu Giám rơi vào khủng hoảng sâu, tình yêu bên trong của mỗi người đều đang ẩn giấu bí mật không thể nào nhận biết.
                ",110 phút,"Chiến Tranh,Kinh Dị,Hình Sự,Thuyết minh",,http://static.tamnhinso.info/posters/inside_or_outside.jpg,,,Inside or Outside,Trung Quốc,218
Chạy Đâu Cho Thoát,2015,"
                  Cảnh sát trưởng Seo Do-Cheol (Hwang Jung-Min đóng) rơi vào những tình huống khó khăn, nguy hiểm không chỉ với bản thân anh mà còn gia đình khi đương đầu với thiếu gia Cho Tae-Oh (Yoo Ah-In đóng) lắm tiền và nhiều chiêu để bao che những tội ác kinh khủng của gã. Đồng hành cùng anh là sự hỗ trợ hết mình từ sếp trực tiếp và đặc biệt là dàn cấp dưới hết lòng tận tụy và có phong cách “bá đạo” không-giống-ai khi lâm trận truy đuổi tội phạm.
                ",123 phút,"Hành Động,Hài Hước,Hình Sự",,http://static.tamnhinso.info/posters/veteran.jpg,,,Veteran,Hàn Quốc,219
Kiếm Ký (Thâm Thù Phải Trả),2015,"
                  Memories Of The Sword là siêu phẩm cổ trang sắp ra mắt của Hàn Quốc với màn tái xuất của ‘tài tử ngoại tình’ Lee Byung Hun, kể về ba kiếm khách Jeon Do Yeon, Lee Byung Hun, Kim Go Eun và mối hận thù 18 năm.

Lấy bối cảnh vào cuối thời Goryeo, thời đại được trị vì bởi các thanh kiếm, Memories of Sword là câu chuyện về ba vị kiếm khách. Yoo Baek, một con người ham muốn quyền lực. Wol So, nữ kiếm khách mù có dung mạo của một nữ vương, luôn ra tay bảo vệ chính nghĩa và Hong Yi, cô gái ôm trong lòng mối thù phải trả. Mười tám năm trước, nhà vua đã có một giấc mơ về sự phản bội của những thanh kiếm. Không thoát khỏi định mệnh, ba vị kiếm khách tài danh với những lý tưởng riêng đã gặp nhau. Bộ phim được ví như Thập Diện Mai Phục phiên bản Hàn Quốc.
                ",120 phút,"Tình Cảm,Cổ Trang,Võ Thuật",,http://static.tamnhinso.info/posters/memories_of_the_sword.jpg,,,Memories of the Sword,Hàn Quốc,220
Hiệu Ứng Cánh Bướm 3,2009,"
                  Sam Reed, một người có khả năng quay ngược thời gian, và anh thường dùng khả năng này để giúp cảnh sát tìm được kẻ giết người. Nhưng vấn đề là nếu thay đổi bất cứ thứ gì, dù vô tình hay hữu ý, thì một cách dây chuyền, quá khứ cũng làm hiện tại thay đổi. Và khi Sam trở lại hiện tại, thì mọi thứ thường hoàn toàn khác với ban đầu và anh cũng không nhớ gì về những việc đã xảy ra trong quá khứ. Những rắc rối của Sam bắt đầu khi Sam phá vỡ các nguyên tắc của mình và cố giúp chị của bạn gái, người đã bị sát hại, tìm kiếm tên sát nhân.
                ",90 phút,"Viễn Tưởng,Tâm Lý,Hình Sự",,http://static.tamnhinso.info/posters/the_butterfly_effect_3__revelations.jpg,,,The Butterfly Effect 3: Revelations,Mỹ,221
Mất Tích Bí Ẩn,2016,"
                  Dựa trên tiểu thuyết kinh dị nổi tiếng của Blake Blackman, một nhà văn đến từ New York sống cùng người vợ Angelica Santoro ở vùng hẻo lánh gần dãy núi Appalachian. Đã xuất hiện rất nhiều vụ trẻ em bị mất tích, vợ ông - Angelica Santoro vô tình phát hiện kẻ đứng đằng sau những vụ mất tích này.
                ",116 phút,"Kinh Dị,Hình Sự",,http://static.tamnhinso.info/posters/hollow_creek.jpg,,,Hollow Creek,Mỹ,222
Mùa Hè Của Sangaile,2015,"
                  Sangaile (17 tuổi) yêu thích trò biểu diễn nhào lộn bằng máy bay nhưng lại sợ độ cao. Sangaile gặp Auste (cùng tuổi) ở nơi triển lãm máy bay của thị trấn vào mùa hè, 2 người trở nên thân thiết và kế tiếp là chuyện tình của cả 2 cũng như sự tiến triển trong tình cảm giúp Sangaile có dũng khí để bay, chiến thắng nổi sợ hãi về độ cao của mình.
                ",88 phút,"Tình Cảm,Tâm Lý",,http://static.tamnhinso.info/posters/the_summer_of_sangaile.jpg,,,The Summer of Sangaile,Pháp,223
Sang Chấn,2015,"
                  Sang Chấn (Concussion) là một bộ phim Mỹ thuộc thể loại tâm lý thể thao được đạo diễn và viết kịch bản bởi Peter Landesman, dựa trên bài viết “Game Brain” trên tạp chí GQ năm 2009 bởi tác giả Jeanne Marie Laskas. Phim có sự tham gia của một trong những nam diễn viên được yêu mến hàng đầu Hollywood – Will Smith, cùng với nhiều tên tuổi lớn khác như Albert Brooks, Alec Baldwin, Adewale Akinnuoye-Agbaje, Gugu Mbatha-Raw, Paul Reiser và Luke Wilson. Bộ phim tập trung vào Tiến sĩ Bennet Omalu, một nhà nghiên cứu pháp y và hệ thần kinh học, người đã phát hiện ra căn bệnh Chronic Traumatic Encephalopathy (CTE) trong não bộ của hai vận động viên nhà nghề giải đấu NFL, mà sau này dẫn đến hậu quả là họ đã tự tử...
                ",123 phút,Tâm Lý,,http://static.tamnhinso.info/posters/concussion.jpg,,,Concussion,Mỹ,224
Quỷ Ám,2015,"
                  Phim Quỷ Ám - Ava's Possessions 2015: Một cô gái trẻ phải chịu tình cảnh bị quỷ ám và sống chung với nó.
                ",89 phút,"Kinh Dị,Thuyết minh",,http://static.tamnhinso.info/posters/ava_s_possessions_.jpg,,,Ava's Possessions,Mỹ,225
Nữ Quyền,2015,"
                  Phim kể về nhà hoạt động vì nữ quyền Emmeline Pankhurst, người tổ chức các cuộc biểu tình đòi quyền bầu cử cho phái đẹp vào những năm 1900s. Khi các nhà vận động vì quyền phụ nữ nhận thấy rằng cuộc tranh luận của quốc hội là vô ích trong thời kỳ đầu thế kỷ 20, cách duy nhất để tạo áp lực dẫn đến sự thay đổi chính là tìm đến những hành động ngày càng… bạo lực tại các khu nghỉ dưỡng của những người làm việc chính phủ và chống lại họ.
                ",106 phút,Tâm Lý,,http://static.tamnhinso.info/posters/suffragette.jpg,,,Suffragette,"Anh,Mỹ",226
Ác Mộng Đêm Giáng Sinh,2015,"
                  Phim Krampus 2015 là câu chuyện về một gia đình xảy ra xung đột trong những ngày nghỉ, Max trẻ tuổi (Emjay Anthony) không còn tin vào ngày Giáng sinh. Không hề hay biết rằng, niềm tin của cậu đã giải phóng cơn tức giận của Krampus, 1 con quỷ cổ xưa xuất hiện để trừng phạt những kẻ thiếu niềm tin. Cổng địa ngục mở ra và buộc những con người trong gia đình này phải chiến đấu với nhau để tranh giành sự sống
                ",97 phút,"Hài Hước,Kinh Dị,Thuyết minh,Thần Thoại",,http://static.tamnhinso.info/posters/krampus.jpg,,,Krampus,Mỹ,227
Quái Trận Đồ,2016,"
                  Quái Trận Đồ kể về những hiện tượng siêu nhiên có thật năm 1945 tại một ngôi làng nhỏ. NHững con mà cà rồng ngồi bật dậy khi tiếng tiếng chuông hay bí mật về cái chết cô dâu ma.
                ",86 phút,"Viễn Tưởng,Kinh Dị,Thuyết minh",,http://static.tamnhinso.info/posters/strange_battle.jpg,,,Strange Battle,Trung Quốc,228
Sui Gia Đại Chiến 2,2015,"
                  Chul-Soo (Hong Jong-Hyun) là con trai duy nhất của gia đình truyền thống trộm. Anh ấy trúng tiếng sét ái tình với (Jin Se-Yun) một cảnh sát. Gia đình cô ấy cũng là gia đình cảnh sát truyền thống. Để được sự cho phép kết hôn của gia đình, Chul-Soo đã phải cố gắng vượt qua kì thi cảnh sát, nhưng bị 2 gia đình ngăn cản.
                ",119 phút,"Hài Hước,Tình Cảm,Gia Đình",,http://static.tamnhinso.info/posters/enemies_in_law.jpg,,,Enemies In-Law,Hàn Quốc,229
Mỹ Nhân Ngư,2016,"
                  Trong phim ""Mỹ Nhân Ngư "", nữ chính nàng tiên cá được giao cho gương mặt mới toanh Lâm Doãn (19 tuổi) đóng, cô được Châu Tinh Trì phát hiện trong số hàng ngàn thí sinh tham dự cuộc thi tuyển chọn nữ chính của đoàn làm phim Mỹ nhân ngư.

Ngoài ra, bộ phim còn quy tụ các diễn viên ăn khách như Đặng Siêu, Trương Vũ Ỷ, Văn Chương, La Chí Tường, Ngô Diệc Phàm, Lâm Tử Thông…

Câu chuyện phim xoay quanh chuyến tàu bị cướp trên biển, được một mỹ nhân ngư can đảm ứng cứu. Trên hòn hòn đảo Thanh La có một chàng trai giàu có, khôi ngô tuấn tú, đã yêu mỹ nhân ngư ngay từ cái nhìn đầu tiên, từ đó diễn ra mối tình giữa người và cá, vượt qua bao nhiêu thử thách cuối cùng cũng được ở bên nhau.
                ",120 phút,"Hành Động,Hài Hước,Phiêu Lưu,Thuyết minh",https://lh3.googleusercontent.com/QQ7oMX6KoNu95hbb3xMovghcyqVqm9GLr4K69tBKgf02_EHhAL6O6VWbSsMfJ0wyRAcuRfcdGbELzNLgjk_ys3tnUnrekrfhURiSAVIZUayk1eckcmpMrfk9aKwW2j2OMAlVAWht6w=m37,http://static.tamnhinso.info/posters/the_mermaid_.jpg,https://lh3.googleusercontent.com/QQ7oMX6KoNu95hbb3xMovghcyqVqm9GLr4K69tBKgf02_EHhAL6O6VWbSsMfJ0wyRAcuRfcdGbELzNLgjk_ys3tnUnrekrfhURiSAVIZUayk1eckcmpMrfk9aKwW2j2OMAlVAWht6w=m18,https://lh3.googleusercontent.com/QQ7oMX6KoNu95hbb3xMovghcyqVqm9GLr4K69tBKgf02_EHhAL6O6VWbSsMfJ0wyRAcuRfcdGbELzNLgjk_ys3tnUnrekrfhURiSAVIZUayk1eckcmpMrfk9aKwW2j2OMAlVAWht6w=m22,The Mermaid,Trung Quốc,230
Thợ May Trả Thù,2015,"
                  Chuyển thể từ tiểu thuyết cùng tên của Rosalie Ham, The Dressmaker do Jocelyn Moorhouse đạo diễn. Nhân vật chính trong phim là cô thợ may do Kate Winslet thủ vai tên Tilly. Cô trở về thị trấn nhỏ hoang vu ở Australia để chăm sóc bà mẹ ốm yếu. Nhưng Tilly quay lại cũng để tìm cách trả thù những người đã buộc cô tội giết người năm 10 tuổi...
                ",118 phút,"Tâm Lý,Giật Gân",,http://static.tamnhinso.info/posters/the_dressmaker.jpg,,,The Dressmaker,Mỹ,231
Con Tàu Ma,2015,"
                  Chiếc thuyền đánh cá lớn và những chàng thủy thủ trôi dạt trong đêm bất ngờ phát hiện 1 xác chết được cho là vợ của tên mafia nắm giữ bến cảng. Kỳ lạ thay, người phụ nữ đó cũng chính là người yêu của Nick – con trai thuyền trưởng. Hàng loạt những sự cố lạ lùng xuất hiện sau đó khiến các thuỷ thủ phải đặt ra câu hỏi: Liệu những gì đang xảy ra có đơn thuần là bị ma ám? Và cái chết này do ai gây ra?
                ",94 phút,Kinh Dị,,http://static.tamnhinso.info/posters/ghost_ship.jpg,,,Ghost Ship,Thái Lan,232
Nàng Tiên Trong Ống Tre,2013,"
                  Có một lão tiều phu kiếm sống bằng nghề đốn tre. Một ngày nọ, ông tìm thấy được một nàng công chúa trong một gốc tre. Kích cỡ của công chúa chỉ khoảng một ngón tay. Tên nàng là Kaguya. Khi Kaguya lớn lên, năm vị có phẩm hàm quyền cao chức trọng đã tới cầu hôn nàng. Công chúa Kaguya đã yêu cầu họ đi tìm những sính lễ đáng nhớ cho nàng, nhưng cả năm người đã không thể nào tìm được thứ nào mà Công chúa Kaguya muốn. Rồi cuối cùng là Ngự đế Nhật Bản đến cầu hôn nàng.
                ",137 phút,"Hoạt Hình,Tình Cảm",,http://static.tamnhinso.info/posters/the_tale_of_the_princess_kaguya.jpg,,,The Tale of The Princess Kaguya,Nhật Bản,233
Ma Trận 1,1999,"
                  The Matrix (MaTrận) là bộ phim khoa học giả tưởng về tương lai. Trong tương lai đó, Thomas, biệt danh Neo, là một hacker luôn có cảm giác khác thường về thế giới thực. Cho tới khi người đàn ông tự xưng là Morpheus tìm đến anh. Người đàn ông này nói cho anh biết, thế giới mà mọi người coi là thực chỉ là một chương trình giả lập để máy móc cai trị con người. Chỉ có một người có thể phá được Ma trận. Những người thật sống sót còn lại cuối cùng và những nhân viên Ma trận đều cùng đi tìm người đó. Và người đó chính là anh – Neo…
                ",136 phút,"Hành Động,Viễn Tưởng,Thuyết minh",,http://static.tamnhinso.info/posters/the_matrix_1.jpg,,,The Matrix 1,Mỹ,234
Thành Phố Động Vật,2016,"
                  Zootopia là một thành phố kì lạ không giống bất kì thành phố nào trước đây của hãng Walt Disney sáng chế. Đây là khu đô thị vui vẻ của các loài động vật, từ voi, tê giác, cho đến những loài nhỏ bé như chuột, thỏ, cún. Cho đến một ngày cô cảnh sát thỏ Judy Hopps xuất hiện, thành phố Zootopia đã có những thay đổi rất là khác. Cô cùng người bạn đồng hành là chú cáo đầy “tiểu xảo” Nick Widle, đã cùng nhau phiêu lưu trong một vụ kỳ án, với mong muốn thiết lập lại trật tự cho thành phố zootopia.
                ",108 phút,"Hoạt Hình,Hành Động,Phiêu Lưu,Thuyết minh",https://lh3.googleusercontent.com/cUe5bPXRf6p0Zvr-AsJhWeGNIq7H2d2a57nzY_q3JtttYwMDyeBRTHme03ncxyBEfs8s69LPu6SLZFgaeGqcH4jiiVK8hG-uk6787ZRfXqIENGSYs2_KDQ7lot38x7IWK-vLYe3ZAzc=m37,http://static.tamnhinso.info/posters/_zootopia.jpg,https://lh3.googleusercontent.com/cUe5bPXRf6p0Zvr-AsJhWeGNIq7H2d2a57nzY_q3JtttYwMDyeBRTHme03ncxyBEfs8s69LPu6SLZFgaeGqcH4jiiVK8hG-uk6787ZRfXqIENGSYs2_KDQ7lot38x7IWK-vLYe3ZAzc=m18,https://lh3.googleusercontent.com/cUe5bPXRf6p0Zvr-AsJhWeGNIq7H2d2a57nzY_q3JtttYwMDyeBRTHme03ncxyBEfs8s69LPu6SLZFgaeGqcH4jiiVK8hG-uk6787ZRfXqIENGSYs2_KDQ7lot38x7IWK-vLYe3ZAzc=m22,Zootopia,Mỹ,235
Quái Nhân Của Frankenstein,2015,"
                  Phim VICTOR FRANKENSTEIN xoay quanh câu chuyện về nhà khoa học cấp tiến Victor Frankenstein (do James McAvoy đảm nhận) cùng người đồng sự thông minh Igor Strausman (do Daniel Radcliffe thủ vai) của ông với những nghiên cứu để đời gây chấn động nhân loại. Tuy nhiên, những thí nghiệm của Victor đã đi quá xa và gây ra những hậu quả kinh hoàng. Duy chỉ có Igor là có thể đưa bạn của mình ra khỏi bờ vực của sự điên loạn và cứu Victor thoát khỏi những sáng tạo kỳ quái của mình.
                ",110 phút,"Viễn Tưởng,Kinh Dị,Thuyết minh",,http://static.tamnhinso.info/posters/victor_frankenstein_.jpg,,,Victor Frankenstein,Mỹ,236
Tội Ác Tham Nhũng,2016,"
                  Một luật sư trẻ đầy tham vọng bị đưa vào một vụ kiện lớn đối với một nhà điều hành mạnh mẽ và tàn nhẫn của một công ty dược phẩm lớn, anh đã sớm thấy mình tham gia vào một vụ tống tiền và tham nhũng. Anh phải đối mặt như thế nào trong tính huống đó?
                ",106 phút,"Tâm Lý,Giật Gân",,http://static.tamnhinso.info/posters/misconduct_.jpg,,,Misconduct,Mỹ,237
